approach_displacement	approach_deflection	retract_displacement	retract_deflection
481.7939	-17.71684	481.9211	-17.8792
481.875	-17.92993	482.0022	-18.11258
481.9561	-17.91978	482.0833	-17.92993
482.0372	-18.13287	482.1644	-17.90964
482.1183	-18.28508	482.2455	-17.99081
482.1994	-17.86905	482.3267	-18.0314
482.2805	-17.706690000000002	482.4078	-18.0517
482.3617	-17.798019999999998	482.4889	-18.08214
482.4428	-17.798019999999998	482.57	-17.99081
482.5239	-17.8792	482.6511	-17.940080000000002
482.605	-17.89949	482.7322	-17.858900000000002
482.6861	-17.950229999999998	482.8134	-18.21405
482.7672	-18.35611	482.8945	-18.24449
482.8484	-18.18361	482.9756	-18.19376
482.9295	-17.92993	483.0567	-18.00096
483.0106	-17.84875	483.1378	-17.90964
483.0917	-17.63567	483.2189	-18.15317
483.1728	-17.76758	483.3	-17.84875
483.2539	-17.86905	483.3812	-17.97052
483.3351	-17.82846	483.4623	-17.97052
483.4162	-17.77772	483.5434	-17.89949
483.4973	-18.07199	483.6245	-17.940080000000002
483.5784	-17.89949	483.7056	-18.32567
483.6595	-17.74728	483.7867	-18.14302
483.7406	-18.02125	483.8679	-18.092290000000002
483.8217	-17.71684	483.949	-18.11258
483.9029	-17.88934	484.0301	-17.98067
483.984	-18.24449	484.1112	-17.91978
484.0651	-18.26479	484.1923	-18.0314
484.1462	-17.76758	484.2734	-17.76758
484.2273	-18.07199	484.3546	-18.08214
484.3084	-18.07199	484.4357	-18.2242
484.3896	-17.88934	484.5168	-18.19376
484.4707	-18.02125	484.5979	-18.17346
484.5518	-18.18361	484.679	-18.24449
484.6329	-18.29523	484.7601	-18.07199
484.714	-18.12273	484.8412	-17.940080000000002
484.7951	-17.98067	484.9224	-18.02125
484.8763	-17.71684	485.0035	-17.96037
484.9574	-18.13287	485.0846	-17.91978
485.0385	-18.02125	485.1657	-18.21405
485.1196	-17.76758	485.2468	-18.34596
485.2007	-17.71684	485.3279	-18.16331
485.2818	-17.706690000000002	485.4091	-17.90964
485.3629	-17.88934	485.4902	-17.78787
485.4441	-17.950229999999998	485.5713	-17.96037
485.5252	-17.86905	485.6524	-18.40684
485.6063	-17.96037	485.7335	-18.2242
485.6874	-17.940080000000002	485.8146	-18.06184
485.7685	-17.91978	485.8958	-18.00096
485.8496	-18.19376	485.9769	-17.84875
485.9308	-18.23434	486.058	-17.8792
486.0119	-18.16331	486.1391	-18.11258
486.093	-18.2242	486.2202	-18.11258
486.1741	-17.940080000000002	486.3013	-18.0517
486.2552	-17.99081	486.3824	-18.02125
486.3363	-17.84875	486.4636	-18.2039
486.4174	-17.858900000000002	486.5447	-18.07199
486.4986	-17.92993	486.6258	-18.32567
486.5797	-17.86905	486.7069	-18.2039
486.6608	-17.645809999999997	486.788	-17.75743
486.7419	-18.011110000000002	486.8691	-17.97052
486.823	-17.86905	486.9503	-17.940080000000002
486.9041	-17.71684	487.0314	-17.99081
486.9853	-17.84875	487.1125	-17.84875
487.0664	-17.858900000000002	487.1936	-18.092290000000002
487.1475	-17.89949	487.2747	-17.97052
487.2286	-17.798019999999998	487.3558	-18.08214
487.3097	-17.88934	487.437	-18.18361
487.3908	-18.274929999999998	487.5181	-17.96037
487.472	-18.02125	487.5992	-17.940080000000002
487.5531	-17.92993	487.6803	-17.77772
487.6342	-17.84875	487.7614	-17.97052
487.7153	-18.0517	487.8425	-18.416990000000002
487.7964	-18.2039	487.9236	-18.17346
487.8775	-18.12273	488.0048	-18.2242
487.9586	-18.15317	488.0859	-17.84875
488.0398	-18.00096	488.167	-18.00096
488.1209	-17.96037	488.2481	-18.011110000000002
488.202	-17.82846	488.3292	-18.28508
488.2831	-17.90964	488.4103	-18.28508
488.3642	-17.706690000000002	488.4915	-18.04155
488.4453	-18.13287	488.5726	-18.16331
488.5265	-18.04155	488.6537	-18.32567
488.6076	-17.706690000000002	488.7348	-18.10243
488.6887	-17.706690000000002	488.8159	-17.8792
488.7698	-17.97052	488.897	-18.092290000000002
488.8509	-18.17346	488.9781	-17.90964
488.932	-18.16331	489.0593	-17.99081
489.0132	-17.98067	489.1404	-18.011110000000002
489.0943	-17.77772	489.2215	-17.97052
489.1754	-17.99081	489.3026	-17.99081
489.2565	-17.706690000000002	489.3837	-18.07199
489.3376	-18.00096	489.4648	-18.15317
489.4187	-18.011110000000002	489.546	-17.97052
489.4998	-17.90964	489.6271	-17.89949
489.581	-18.18361	489.7082	-17.86905
489.6621	-18.12273	489.7893	-18.07199
489.7432	-17.72699	489.8704	-17.92993
489.8243	-17.90964	489.9515	-17.97052
489.9054	-18.11258	490.0327	-17.99081
489.9865	-18.21405	490.1138	-17.72699
490.0677	-18.04155	490.1949	-18.011110000000002
490.1488	-17.858900000000002	490.276	-18.11258
490.2299	-17.75743	490.3571	-17.90964
490.311	-17.8792	490.4382	-17.91978
490.3921	-18.0314	490.5193	-18.17346
490.4732	-17.84875	490.6005	-17.96037
490.5544	-17.99081	490.6816	-17.858900000000002
490.6355	-18.06184	490.7627	-18.02125
490.7166	-18.0517	490.8438	-18.31552
490.7977	-17.81831	490.9249	-18.335820000000002
490.8788	-17.8792	491.006	-17.99081
490.9599	-17.97052	491.0872	-17.84875
491.041	-17.89949	491.1683	-17.76758
491.1222	-17.81831	491.2494	-18.02125
491.2033	-17.99081	491.3305	-18.31552
491.2844	-18.00096	491.4116	-18.00096
491.3655	-17.86905	491.4927	-17.940080000000002
491.4466	-18.02125	491.5739	-18.17346
491.5277	-18.2039	491.655	-18.29523
491.6089	-18.08214	491.7361	-18.25464
491.69	-17.940080000000002	491.8172	-17.89949
491.7711	-17.86905	491.8983	-17.92993
491.8522	-17.80817	491.9794	-17.858900000000002
491.9333	-17.81831	492.0605	-17.98067
492.0144	-17.89949	492.1417	-17.77772
492.0956	-18.06184	492.2228	-18.2039
492.1767	-18.02125	492.3039	-18.25464
492.2578	-18.011110000000002	492.385	-18.14302
492.3389	-17.98067	492.4661	-18.16331
492.42	-18.04155	492.5472	-18.06184
492.5011	-17.86905	492.6284	-18.08214
492.5822	-17.81831	492.7095	-18.02125
492.6634	-17.98067	492.7906	-17.97052
492.7445	-17.950229999999998	492.8717	-18.00096
492.8256	-17.72699	492.9528	-18.28508
492.9067	-17.78787	493.0339	-18.21405
492.9878	-18.00096	493.1151	-18.00096
493.0689	-17.98067	493.1962	-18.02125
493.1501	-17.8792	493.2773	-18.26479
493.2312	-17.89949	493.3584	-18.335820000000002
493.3123	-17.798019999999998	493.4395	-18.011110000000002
493.3934	-17.84875	493.5206	-17.90964
493.4745	-17.940080000000002	493.6017	-17.98067
493.5556	-17.950229999999998	493.6829	-18.06184
493.6367	-17.97052	493.764	-17.950229999999998
493.7179	-17.69655	493.8451	-18.11258
493.799	-17.65596	493.9262	-18.0314
493.8801	-17.81831	494.0073	-18.06184
493.9612	-17.92993	494.0884	-18.0517
494.0423	-18.092290000000002	494.1696	-18.07199
494.1234	-17.81831	494.2507	-18.17346
494.2046	-17.97052	494.3318	-18.25464
494.2857	-17.75743	494.4129	-18.3967
494.3668	-17.67625	494.494	-18.0517
494.4479	-17.89949	494.5751	-18.14302
494.529	-17.81831	494.6563	-18.10243
494.6101	-17.77772	494.7374	-18.0314
494.6913	-18.0314	494.8185	-18.08214
494.7724	-18.14302	494.8996	-17.81831
494.8535	-17.89949	494.9807	-17.98067
494.9346	-17.99081	495.0618	-18.3764
495.0157	-18.04155	495.1429	-18.24449
495.0968	-18.0517	495.2241	-18.17346
495.1779	-18.274929999999998	495.3052	-18.06184
495.2591	-18.08214	495.3863	-18.06184
495.3402	-17.78787	495.4674	-18.0517
495.4213	-17.86905	495.5485	-18.15317
495.5024	-17.838610000000003	495.6296	-17.858900000000002
495.5835	-18.08214	495.7108	-17.98067
495.6646	-17.91978	495.7919	-18.011110000000002
495.7458	-17.940080000000002	495.873	-17.97052
495.8269	-17.98067	495.9541	-18.44743
495.908	-18.19376	496.0352	-18.40684
495.9891	-18.0314	496.1163	-18.14302
496.0702	-17.86905	496.1974	-18.12273
496.1513	-18.04155	496.2786	-17.90964
496.2325	-17.88934	496.3597	-18.11258
496.3136	-17.86905	496.4408	-18.31552
496.3947	-17.940080000000002	496.5219	-17.99081
496.4758	-17.98067	496.603	-18.17346
496.5569	-18.04155	496.6841	-18.274929999999998
496.638	-18.07199	496.7653	-18.3967
496.7191	-18.13287	496.8464	-18.011110000000002
496.8003	-18.00096	496.9275	-17.84875
496.8814	-18.08214	497.0086	-18.23434
496.9625	-17.950229999999998	497.0897	-18.16331
497.0436	-18.00096	497.1708	-18.02125
497.1247	-18.00096	497.252	-18.011110000000002
497.2058	-17.838610000000003	497.3331	-17.97052
497.287	-18.00096	497.4142	-18.07199
497.3681	-18.011110000000002	497.4953	-18.25464
497.4492	-18.07199	497.5764	-18.06184
497.5303	-17.940080000000002	497.6575	-18.16331
497.6114	-17.98067	497.7386	-18.2242
497.6925	-18.06184	497.8198	-18.18361
497.7737	-17.81831	497.9009	-17.96037
497.8548	-17.80817	497.982	-18.23434
497.9359	-17.81831	498.0631	-18.14302
498.017	-17.73714	498.1442	-17.99081
498.0981	-17.99081	498.2253	-18.02125
498.1792	-17.940080000000002	498.3065	-17.80817
498.2603	-17.8792	498.3876	-17.8792
498.3415	-17.76758	498.4687	-18.23434
498.4226	-17.858900000000002	498.5498	-18.19376
498.5037	-17.96037	498.6309	-18.0517
498.5848	-17.78787	498.712	-17.99081
498.6659	-17.98067	498.7932	-17.86905
498.747	-18.08214	498.8743	-18.092290000000002
498.8282	-17.97052	498.9554	-17.99081
498.9093	-18.17346	499.0365	-18.092290000000002
498.9904	-18.19376	499.1176	-18.2039
499.0715	-18.11258	499.1987	-18.02125
499.1526	-17.76758	499.2798	-17.91978
499.2337	-17.940080000000002	499.361	-18.02125
499.3148	-17.86905	499.4421	-18.32567
499.396	-17.88934	499.5232	-17.92993
499.4771	-17.89949	499.6043	-17.838610000000003
499.5582	-17.940080000000002	499.6854	-17.80817
499.6393	-18.10243	499.7665	-18.18361
499.7204	-18.16331	499.8477	-18.18361
499.8015	-18.0517	499.9288	-18.0517
499.8827	-18.2039	500.0099	-18.17346
499.9638	-18.00096	500.091	-18.15317
500.0449	-18.13287	500.1721	-18.21405
500.126	-17.98067	500.2532	-18.08214
500.2071	-17.96037	500.3344	-18.17346
500.2882	-18.18361	500.4155	-18.02125
500.3694	-17.92993	500.4966	-18.00096
500.4505	-18.00096	500.5777	-18.011110000000002
500.5316	-18.0517	500.6588	-17.99081
500.6127	-18.12273	500.7399	-18.07199
500.6938	-18.092290000000002	500.821	-17.940080000000002
500.7749	-17.76758	500.9022	-18.15317
500.856	-17.86905	500.9833	-18.00096
500.9372	-17.98067	501.0644	-18.335820000000002
501.0183	-18.07199	501.1455	-18.08214
501.0994	-18.00096	501.2266	-17.92993
501.1805	-17.91978	501.3077	-17.77772
501.2616	-17.950229999999998	501.3889	-17.8792
501.3427	-18.092290000000002	501.47	-18.0517
501.4239	-18.17346	501.5511	-18.30537
501.505	-17.75743	501.6322	-18.18361
501.5861	-17.8792	501.7133	-18.21405
501.6672	-18.14302	501.7944	-18.23434
501.7483	-17.84875	501.8755	-17.89949
501.8294	-17.78787	501.9567	-18.274929999999998
501.9106	-17.96037	502.0378	-18.12273
501.9917	-18.19376	502.1189	-17.67625
502.0728	-18.08214	502.2	-18.11258
502.1539	-18.092290000000002	502.2811	-18.092290000000002
502.235	-17.96037	502.3622	-17.80817
502.3161	-17.97052	502.4434	-17.72699
502.3972	-17.90964	502.5245	-17.80817
502.4784	-18.00096	502.6056	-18.11258
502.5595	-18.14302	502.6867	-18.13287
502.6406	-18.21405	502.7678	-17.940080000000002
502.7217	-18.02125	502.8489	-17.89949
502.8028	-18.0517	502.9301	-18.0314
502.8839	-18.32567	503.0112	-17.92993
502.9651	-17.98067	503.0923	-18.15317
503.0462	-17.86905	503.1734	-18.35611
503.1273	-18.25464	503.2545	-18.16331
503.2084	-18.19376	503.3356	-18.15317
503.2895	-18.092290000000002	503.4167	-18.092290000000002
503.3706	-18.04155	503.4979	-17.940080000000002
503.4518	-17.98067	503.579	-18.0517
503.5329	-18.19376	503.6601	-18.0517
503.614	-17.96037	503.7412	-18.092290000000002
503.6951	-18.02125	503.8223	-18.335820000000002
503.7762	-18.11258	503.9034	-18.11258
503.8573	-17.84875	503.9846	-18.07199
503.9384	-17.98067	504.0657	-18.40684
504.0196	-17.858900000000002	504.1468	-18.15317
504.1007	-17.98067	504.2279	-18.2039
504.1818	-18.26479	504.309	-18.25464
504.2629	-17.96037	504.3901	-18.0314
504.344	-17.940080000000002	504.4713	-17.97052
504.4251	-17.838610000000003	504.5524	-18.0517
504.5063	-17.77772	504.6335	-17.89949
504.5874	-17.82846	504.7146	-18.0517
504.6685	-18.06184	504.7957	-18.17346
504.7496	-18.092290000000002	504.8768	-18.2039
504.8307	-18.02125	504.9579	-18.11258
504.9118	-17.92993	505.0391	-18.16331
504.993	-17.77772	505.1202	-18.14302
505.0741	-18.07199	505.2013	-17.88934
505.1552	-18.31552	505.2824	-17.89949
505.23630000000003	-18.07199	505.3635	-17.86905
505.3174	-17.96037	505.4446	-18.00096
505.3985	-18.12273	505.5258	-17.940080000000002
505.4796	-18.06184	505.6069	-18.07199
505.5608	-17.86905	505.688	-18.2242
505.6419	-17.76758	505.7691	-18.24449
505.723	-17.86905	505.8502	-18.29523
505.8041	-17.798019999999998	505.9313	-17.99081
505.8852	-18.04155	506.0125	-18.16331
505.9663	-18.2039	506.0936	-18.274929999999998
506.0475	-17.98067	506.1747	-17.98067
506.1286	-17.858900000000002	506.2558	-18.2242
506.2097	-18.21405	506.3369	-18.19376
506.2908	-18.02125	506.418	-18.2039
506.3719	-18.011110000000002	506.4991	-18.2039
506.453	-18.0517	506.5803	-18.28508
506.5341	-17.81831	506.6614	-18.14302
506.6153	-17.78787	506.7425	-18.092290000000002
506.6964	-18.04155	506.8236	-17.99081
506.7775	-17.78787	506.9047	-18.335820000000002
506.8586	-18.0517	506.9858	-18.13287
506.9397	-18.15317	507.067	-18.10243
507.0208	-18.2039	507.1481	-17.96037
507.102	-18.2242	507.2292	-17.92993
507.1831	-17.950229999999998	507.3103	-18.14302
507.2642	-17.88934	507.3914	-18.07199
507.3453	-17.89949	507.4725	-18.13287
507.4264	-18.092290000000002	507.5536	-18.30537
507.5075	-17.92993	507.6348	-17.97052
507.5887	-17.96037	507.7159	-17.86905
507.6698	-18.04155	507.797	-18.23434
507.7509	-18.02125	507.8781	-17.90964
507.832	-18.12273	507.9592	-18.29523
507.9131	-17.78787	508.0403	-18.38655
507.9942	-17.89949	508.1215	-18.17346
508.0753	-18.16331	508.2026	-18.17346
508.1565	-17.80817	508.2837	-18.12273
508.2376	-17.57478	508.3648	-17.8792
508.3187	-18.0314	508.4459	-18.10243
508.3998	-17.92993	508.527	-17.92993
508.4809	-18.15317	508.6082	-18.011110000000002
508.562	-18.29523	508.6893	-18.11258
508.6432	-18.23434	508.7704	-17.99081
508.7243	-17.92993	508.8515	-18.18361
508.8054	-17.97052	508.9326	-18.10243
508.8865	-17.98067	509.0137	-18.30537
508.9676	-17.950229999999998	509.0948	-18.31552
509.0487	-17.98067	509.176	-18.0517
509.1299	-17.74728	509.2571	-18.10243
509.211	-18.16331	509.3382	-18.26479
509.2921	-18.35611	509.4193	-18.17346
509.3732	-17.99081	509.5004	-18.092290000000002
509.4543	-17.89949	509.5815	-18.15317
509.5354	-17.97052	509.6627	-18.32567
509.6165	-18.12273	509.7438	-18.53876
509.6977	-18.15317	509.8249	-18.31552
509.7788	-18.092290000000002	509.906	-18.44743
509.8599	-17.8792	509.9871	-18.416990000000002
509.941	-18.0517	510.0682	-18.15317
510.0221	-18.32567	510.1494	-18.10243
510.1032	-18.19376	510.2305	-18.07199
510.1844	-18.23434	510.3116	-17.97052
510.2655	-18.2242	510.3927	-17.99081
510.3466	-18.13287	510.4738	-18.274929999999998
510.4277	-17.98067	510.5549	-18.18361
510.5088	-17.84875	510.636	-18.29523
510.5899	-17.98067	510.7172	-18.02125
510.6711	-17.96037	510.7983	-17.89949
510.7522	-17.88934	510.8794	-17.92993
510.8333	-17.89949	510.9605	-18.011110000000002
510.9144	-17.86905	511.0416	-17.91978
510.9955	-17.86905	511.1227	-17.98067
511.0766	-17.90964	511.2039	-18.28508
511.1577	-17.940080000000002	511.285	-18.23434
511.2389	-17.99081	511.3661	-18.15317
511.32	-17.97052	511.4472	-18.10243
511.4011	-18.00096	511.5283	-17.91978
511.4822	-17.84875	511.6094	-18.0314
511.5633	-17.798019999999998	511.6906	-18.23434
511.6444	-17.91978	511.7717	-18.07199
511.7256	-18.08214	511.8528	-17.98067
511.8067	-18.0517	511.9339	-18.12273
511.8878	-17.96037	512.015	-17.80817
511.9689	-17.98067	512.0961	-17.950229999999998
512.05	-18.04155	512.1772	-18.011110000000002
512.1312	-18.04155	512.2584	-18.092290000000002
512.2123	-18.02125	512.3395	-18.274929999999998
512.2934	-18.12273	512.4206	-18.18361
512.3745	-18.16331	512.5017	-18.2039
512.4556	-18.18361	512.5828	-18.0517
512.5367	-18.08214	512.6639	-18.011110000000002
512.6179	-17.89949	512.7451	-18.2242
512.699	-18.17346	512.8262	-18.29523
512.7801	-17.76758	512.9073	-18.28508
512.8612	-17.69655	512.9884	-18.15317
512.9423	-18.15317	513.0695	-17.96037
513.0234	-18.11258	513.1506	-17.98067
513.1046	-18.08214	513.2318	-18.10243
513.1857	-18.24449	513.3129	-18.12273
513.2668	-18.38655	513.394	-18.23434
513.3479	-18.08214	513.4751	-18.011110000000002
513.429	-17.940080000000002	513.5562	-17.950229999999998
513.5101	-17.89949	513.6373	-18.092290000000002
513.5912	-18.092290000000002	513.7184	-18.092290000000002
513.6724	-17.98067	513.7996	-18.092290000000002
513.7535	-18.08214	513.8807	-18.23434
513.8346	-18.0517	513.9618	-18.32567
513.9157	-17.798019999999998	514.0429	-18.28508
513.9968	-17.950229999999998	514.124	-18.21405
514.0779	-17.96037	514.2051	-18.2242
514.1591	-17.96037	514.2863	-18.0517
514.2402	-18.3764	514.3674	-18.00096
514.3213	-18.13287	514.4485	-17.98067
514.4024	-18.32567	514.5296	-18.36626
514.4835	-18.092290000000002	514.6107	-18.21405
514.5646	-17.91978	514.6918	-18.0314
514.6458	-18.2242	514.7729	-18.26479
514.7269	-18.15317	514.8541	-18.25464
514.808	-18.28508	514.9352	-18.5489
514.8891	-18.16331	515.0163	-18.2242
514.9702	-17.950229999999998	515.0974	-17.97052
515.0513	-18.08214	515.1785	-17.92993
515.1324	-17.78787	515.2596	-17.98067
515.2136	-17.96037	515.3408	-17.90964
515.2947	-18.2039	515.4219	-18.274929999999998
515.3758	-18.00096	515.503	-18.19376
515.4569	-17.91978	515.5841	-18.36626
515.538	-18.0314	515.6652	-18.36626
515.6191	-18.24449	515.7463	-18.11258
515.7003	-17.99081	515.8275	-18.14302
515.7814	-17.96037	515.9086	-18.14302
515.8625	-17.88934	515.9897	-18.28508
515.9436	-17.89949	516.0708	-18.45758
516.0247	-18.19376	516.1519	-18.44743
516.1058	-18.04155	516.233	-18.2039
516.187	-17.950229999999998	516.3141	-18.51846
516.2681	-18.2039	516.3953	-18.26479
516.3492	-18.30537	516.4764	-17.99081
516.4303	-17.92993	516.5575	-18.04155
516.5114	-18.00096	516.6386	-18.18361
516.5925	-17.90964	516.7197	-18.19376
516.6736	-18.06184	516.8008	-18.02125
516.7548	-18.16331	516.882	-18.0517
516.8359	-18.00096	516.9631	-18.19376
516.917	-18.092290000000002	517.0442	-18.32567
516.9981	-18.04155	517.1253	-17.950229999999998
517.0792	-18.18361	517.2064	-17.74728
517.1603	-17.99081	517.2875	-18.07199
517.2415	-17.838610000000003	517.3687	-18.24449
517.3226	-17.88934	517.4498	-18.24449
517.4037	-18.10243	517.5309	-18.15317
517.4848	-18.29523	517.612	-18.36626
517.5659	-18.427139999999998	517.6931	-18.274929999999998
517.647	-18.2039	517.7742	-17.950229999999998
517.7281	-17.96037	517.8553	-18.14302
517.8093	-17.96037	517.9365	-18.04155
517.8904	-18.092290000000002	518.0176	-18.14302
517.9715	-18.0517	518.0987	-18.36626
518.0526	-18.32567	518.1798	-18.25464
518.1337	-18.14302	518.2609	-18.274929999999998
518.2148	-18.02125	518.342	-18.29523
518.296	-17.90964	518.4232	-18.21405
518.3771	-17.97052	518.5043	-18.16331
518.4582	-18.14302	518.5854	-18.19376
518.5393	-17.98067	518.6665	-17.8792
518.6204	-17.82846	518.7476	-18.08214
518.7015	-18.12273	518.8287	-18.24449
518.7827	-18.04155	518.9099	-18.30537
518.8638	-18.11258	518.991	-18.25464
518.9449	-17.98067	519.0721	-18.40684
519.026	-17.91978	519.1532	-18.15317
519.1071	-18.07199	519.2343	-17.950229999999998
519.1882	-17.950229999999998	519.3154	-17.91978
519.2693	-18.19376	519.3965	-18.10243
519.3505	-18.15317	519.4777	-18.13287
519.4316	-17.91978	519.5588	-18.02125
519.5127	-18.07199	519.6399	-18.08214
519.5938	-17.84875	519.721	-18.23434
519.6749	-18.19376	519.8021	-18.19376
519.756	-18.19376	519.8832	-18.35611
519.8372	-17.92993	519.9644	-18.30537
519.9183	-17.97052	520.0455	-17.858900000000002
519.9994	-18.16331	520.1266	-18.12273
520.0805	-18.08214	520.2077	-18.38655
520.1616	-18.00096	520.2888	-18.35611
520.2427	-17.88934	520.3699	-18.0517
520.3239	-18.0314	520.451	-18.18361
520.405	-18.13287	520.5322	-18.11258
520.4861	-17.91978	520.6133	-17.940080000000002
520.5672	-17.71684	520.6944	-18.2039
520.6483	-17.82846	520.7755	-18.092290000000002
520.7294	-17.858900000000002	520.8566	-17.940080000000002
520.8105	-18.04155	520.9377	-18.14302
520.8917	-18.15317	521.0189	-18.2242
520.9728	-18.092290000000002	521.1	-18.11258
521.0539	-18.2242	521.1811	-18.17346
521.135	-18.15317	521.2622	-18.2242
521.2161	-17.86905	521.3433	-17.89949
521.2972	-18.04155	521.4244	-18.19376
521.3784	-18.02125	521.5056	-18.416990000000002
521.4595	-18.11258	521.5867	-18.12273
521.5406	-17.90964	521.6678	-18.13287
